ID,RA,DEC,X,Y,Z,MASS,SFR
30708,53.182724,-27.79842,6017.42,11399.9,1.378,7.68,0.3981
31169,53.1826286,-27.7855225,6022.15,12173.7,2.216,7.64,0.1259
13898,53.1826248,-27.7872772,6022.44,12068.4,1.576,8.21,0.6457
15557,53.1826057,-27.7769775,6022.98,12686.4,3.159,8.18,0.5248
15360,53.1825752,-27.7782879,6024.73,12607.8,0.512,6.89,0.0017
14623,53.1825714,-27.7834244,6024.98,12299.5,1.974,9.05,1.23
15694,53.1824341,-27.7760296,6032.19,12743.3,6.406,9.25,1.097
31416,53.1823044,-27.7802181,6039.19,12492,2.659,7.22,0.1047
14670,53.1822433,-27.7833118,6042.5,12306.4,2.022,9.04,3.981
12947,53.1822014,-27.7939949,6044.9,11665.4,0.769,8.31,0.2455
11458,53.1821785,-27.8057671,6046.46,10959,1.322,9.09,0.9333
31020,53.1821709,-27.7896118,6046.56,11928.4,1.301,7.89,0.1413
31166,53.1821442,-27.7856007,6047.86,12169,2.764,7.93,0.2455
15969,53.1820984,-27.7739582,6049.91,12867.6,1.149,7.29,0.1259
14721,53.1821022,-27.7825508,6049.92,12352,0.609,7.28,0.0178
30658,53.1820755,-27.7996063,6051.8,11328.7,3.197,8.7,0.6026
13805,53.1820488,-27.7878799,6052.93,12032.3,0.515,7.47,0.0011
15297,53.1820297,-27.7795448,6053.62,12532.4,2.496,9.89,20.42
30638,53.1820374,-27.8000641,6053.81,11301.2,1.612,7.88,0.1585
13443,53.1820145,-27.7904167,6054.92,11880.1,0.238,7.2,0.0013
14848,53.1819916,-27.7816753,6055.75,12404.6,1.067,7.56,0.0437
15287,53.1819572,-27.7788334,6057.55,12575.1,2.141,8.32,0.2512
14661,53.1818886,-27.7836571,6061.34,12285.7,0.471,7.62,0.0214
30408,53.1819,-27.8071117,6061.39,10878.4,0.85,7.43,0.0257
31655,53.1818581,-27.7749538,6062.65,12807.9,1.746,7.61,0.0589
31174,53.1818314,-27.7854252,6064.34,12179.6,0.178,4.91,0.0004
31622,53.1817856,-27.7757168,6066.49,12762.1,2.664,8.01,0.2344
14330,53.1817894,-27.7848034,6066.59,12216.9,0.695,7.35,0.0008
11347,53.1817741,-27.8061638,6068.08,10935.2,1.967,8.1,0.263
15934,53.1817322,-27.7745876,6069.33,12829.8,1.79,8.93,1.259
15011,53.1817284,-27.7829914,6069.73,12325.6,1.693,9.8,87.1
13481,53.1817284,-27.7901859,6069.93,11893.9,1.084,8.15,0.257
15329,53.1816826,-27.7784882,6072.02,12595.8,1.684,7.74,0.0661
14100,53.1816673,-27.7860985,6073.2,12139.2,2.666,8.23,0.1288
15834,53.1816254,-27.77491,6075.04,12810.5,0.77,7.37,0.0102
12092,53.1816292,-27.8013058,6075.66,11226.8,0.703,9.57,4.467
14760,53.1816025,-27.7821598,6076.4,12375.5,0.358,6.52,0.002
11020,53.1815681,-27.8090019,6079.05,10765,1.687,8.19,0.182
13953,53.1815414,-27.7879753,6079.82,12026.5,0.208,7.59,0.0708
14204,53.1815033,-27.7856884,6081.91,12163.8,2.401,8.25,0.6457
31321,53.1814613,-27.7819309,6083.94,12389.3,3.308,8.43,0.1148
14619,53.1814461,-27.7833481,6084.8,12304.1,1.486,9.09,0.9333
11745,53.1814423,-27.8031387,6085.55,11116.7,0.429,7.47,0.0178
15373,53.1814041,-27.7782269,6086.86,12611.5,2.586,8.8,0.138
15639,53.1813622,-27.7775002,6088.98,12655.1,3.104,11.13,85.11
14997,53.181324,-27.7809982,6091.17,12445.2,1.781,8.35,0.1148
30695,53.1812973,-27.7986755,6093.06,11384.5,3.755,9.22,3.467
14829,53.1812363,-27.7830906,6095.88,12319.7,1.416,9.17,1.122
14368,53.18116,-27.7850838,6100.05,12200.1,2.846,9.09,1.479
13401,53.1811485,-27.7909336,6100.71,11849.1,2.784,10.34,4.898
31847,53.1811333,-27.7705307,6100.95,13073.3,1.999,8.62,0.1479
14288,53.1811333,-27.7868919,6101.46,12091.6,1.083,9.23,2.042
15589,53.1811104,-27.7769146,6102.37,12690.2,2.687,9.07,6.166
31381,53.1810722,-27.7806625,6104.61,12465.4,2.673,8.19,0.0741
14750,53.1810684,-27.7824078,6104.78,12360.7,1.868,8.4,0.1905
11916,53.1810722,-27.801466,6105.12,11217.2,1.078,8.03,0.2291
31226,53.1810532,-27.7841892,6105.59,12253.7,1.919,7.01,0.2291
16010,53.1810455,-27.7761726,6105.76,12734.7,0.628,10.01,2.291
31162,53.1810303,-27.785759,6107.01,12159.6,2.38,7.38,0.0288
14945,53.1810036,-27.7811184,6108.26,12438,4.196,8.53,1.66
14847,53.1809921,-27.7816772,6108.9,12404.4,2.323,8.23,0.1905
11616,53.1809731,-27.8039913,6110.54,11065.6,1.685,8.57,0.2754
31085,53.1809349,-27.7877197,6112.17,12041.9,2.561,8.08,0.4365
15945,53.180851,-27.7741299,6116.19,12857.3,4.429,8.76,6.607
14037,53.1808205,-27.7873287,6118.04,12065.4,1.867,9.27,3.89
14174,53.1807823,-27.7862587,6120,12129.6,0.117,6.66,0.0078
12915,53.1807861,-27.7942066,6120.01,11652.7,0.347,7.36,0.0051
11646,53.1807518,-27.8039875,6122.28,11065.9,1.027,8.56,0.2754
15912,53.1807137,-27.7743797,6123.47,12842.4,4.544,9.21,2.951
31177,53.1807175,-27.7853184,6123.52,12186,3.764,8.94,0.0871
31412,53.1807098,-27.7802887,6123.74,12487.8,2.843,7.93,0.055
12855,53.180706,-27.7954254,6124.48,11579.6,1.619,9.6,8.511
14951,53.1806831,-27.7810326,6125.16,12443.2,4.535,8,1.097
14189,53.1806602,-27.7856369,6126.64,12166.9,1.651,7.64,0.1413
14328,53.1806488,-27.7849312,6127.19,12209.3,2.632,8.59,1.023
30996,53.1806145,-27.7903385,6129.2,11884.8,1.907,8.4,0.1585
15381,53.1805153,-27.7796669,6134.12,12525.2,2.589,10.59,19.05
31671,53.1804619,-27.7745838,6136.89,12830.1,4.338,8,0.263
15322,53.1804466,-27.7787666,6137.8,12579.1,3.401,9.12,3.467
31289,53.1803894,-27.7826862,6140.82,12343.9,1.86,7.02,0.195
11010,53.1803856,-27.8091831,6141.86,10754.1,1.481,8.54,0.2089
15323,53.1803017,-27.7786255,6145.45,12587.6,0.313,6.67,0.0055
12634,53.1802368,-27.7989273,6149.38,11369.5,0.622,10.53,14.45
12719,53.1802292,-27.7955456,6149.63,11572.4,1.248,8.72,0.631
31566,53.1802101,-27.7769432,6150.12,12688.5,1.224,7.14,0.3311
15482,53.1801987,-27.7789993,6150.97,12565.1,2.782,9.64,7.943
13671,53.1801834,-27.7887783,6151.99,11978.4,2.923,8.01,0.2138
13233,53.1801376,-27.7920532,6154.52,11781.9,1.676,8.71,1.071
31809,53.1800995,-27.7713718,6156.01,13022.8,8.041,8.84,0.8511
14892,53.1800995,-27.7813797,6156.17,12422.3,0.629,6.5,0.0038
14008,53.1800919,-27.7869339,6156.89,12089.1,4.336,8.78,3.89
31377,53.179985,-27.7807693,6162.32,12458.9,0.273,5.76,0.0007
13760,53.1799812,-27.7881699,6162.58,12015,2.837,8.04,0.1318
15407,53.1799011,-27.7781162,6166.69,12618.1,2.19,8.17,0.2951
15930,53.1798973,-27.7742729,6166.75,12848.8,1.64,8.02,0.4074
15574,53.1798439,-27.7769642,6169.76,12687.3,2.404,8.46,0.7413
13021,53.179821,-27.7933311,6171.33,11705.2,1.001,7.48,0.0891
12034,53.1798248,-27.8005371,6171.37,11272.8,1.679,8.85,0.3467
30611,53.1798172,-27.8008766,6171.65,11252.5,4.607,8.26,1.514
14493,53.1797829,-27.7842712,6173.02,12248.8,0.576,7.9,0.0178
11384,53.1797943,-27.8058777,6173.15,10952.5,1.966,8.63,0.1202
14916,53.1797714,-27.7812157,6173.65,12432.2,1.467,7.35,0.3162
31614,53.1797523,-27.7759399,6174.44,12748.7,3.112,8.41,0.138
15875,53.1797333,-27.7745743,6175.37,12830.7,7.373,8.48,7.244
31485,53.1797066,-27.778862,6176.94,12573.4,2.437,7.57,0.2399
31705,53.1796989,-27.7738819,6177.31,12872.3,0.64,7,0.001
16482,53.1796265,-27.7705727,6181.04,13070.7,2.884,9.13,3.548
14765,53.1795883,-27.7821465,6183.32,12376.3,3.315,7.82,0.3467
13702,53.1795883,-27.7895794,6183.54,11930.3,0.407,7.84,0.0347
31524,53.1795425,-27.7780647,6185.73,12621.3,2.775,7.6,0.195
13968,53.1795387,-27.7869129,6186.08,12090.4,2.213,7.99,0.1778
30271,53.1795502,-27.8110237,6186.16,10643.8,2.518,7.89,0.3802
13905,53.1795311,-27.7873344,6186.54,12065,2.874,8.55,0.7413
31686,53.1795197,-27.7743587,6186.88,12843.6,7.733,8.69,0.3631
15256,53.1795158,-27.7794704,6187.1,12536.9,2.378,8.89,3.162
13735,53.1795197,-27.788599,6187.25,11989.2,0.52,7.68,0.0017
16442,53.1794586,-27.7710094,6190.02,13044.6,0.3,7.32,0.0074
15597,53.1794319,-27.7766819,6191.59,12704.3,2.458,8.19,0.0676
14298,53.1794319,-27.7857609,6191.84,12159.5,2.601,9.09,4.786
14849,53.1793823,-27.7817593,6194.29,12399.6,2.68,8.1,0.3236
11184,53.1793861,-27.8075848,6194.85,10850.1,1.984,8.62,0.4677
11512,53.1793671,-27.8048344,6195.8,11015.1,1.504,7.88,0.0912
13063,53.1793594,-27.7932835,6195.9,11708.1,2.572,9.14,1.047
15332,53.1793289,-27.7789059,6197.12,12570.8,1.231,8.35,0.5754
16363,53.1793213,-27.7713909,6197.23,13021.8,0.696,7.22,0.0072
14021,53.1793175,-27.7869892,6197.94,12085.8,2.143,8.8,1.122
16164,53.1792984,-27.7725639,6198.54,12951.4,1.135,7.34,0.0263
16071,53.1792831,-27.773243,6199.38,12910.6,6.062,8.18,1
14128,53.1792793,-27.7859516,6199.81,12148,2.552,8.58,2.239
15588,53.1792717,-27.7769241,6200.09,12689.7,0.341,6.99,0.0074
15227,53.1792717,-27.7802525,6200.1,12490,0.841,9.67,0.0724
14691,53.1792679,-27.7829018,6200.39,12331.1,3.401,9.13,8.71
11461,53.1791954,-27.8051662,6204.9,10995.1,3.632,8.61,1.995
30739,53.1791878,-27.7977028,6204.97,11443,2.584,8.53,0.2042
14013,53.1791649,-27.7865696,6206.06,12111,1.188,7.59,0.0038
15225,53.1791267,-27.7793636,6207.8,12543.4,2.845,8.62,0.4074
14338,53.1791229,-27.7850475,6208.19,12202.3,1.758,8.51,0.6761
15336,53.1790848,-27.7805386,6210.1,12472.9,0.828,10.77,0.0012
15584,53.1790733,-27.7767754,6210.62,12698.6,3.785,7.87,0.631
14203,53.1790504,-27.7857227,6212,12161.8,3.266,8.97,0.912
14351,53.1790466,-27.7861118,6212.15,12138.4,0.526,8.43,0.2042
12006,53.1790085,-27.8007793,6214.59,11258.4,2.855,8.67,2.951
12354,53.1789665,-27.7986698,6216.76,11385,1.06,9.04,1.585
16198,53.1789055,-27.772316,6219.4,12966.2,2.266,8.02,0.2239
11764,53.1788902,-27.8028908,6221.08,11131.8,1.035,7.96,0.0398
11468,53.178875,-27.8053246,6221.89,10985.7,1.263,8.34,0.263
12138,53.1788673,-27.7995701,6222.08,11330.9,3.263,9.18,1.148
31578,53.1788063,-27.7766762,6224.79,12704.6,2.498,7.34,0.0759
14555,53.1787796,-27.7838383,6226.33,12274.9,3.479,8.91,1.479
31472,53.1787376,-27.7791595,6228.35,12555.6,3.7,7.5,0.263
11896,53.1787186,-27.8016682,6230.12,11205,2.624,8.27,0.912
12250,53.1786919,-27.7988338,6231.49,11375.2,3.606,8.18,3.388
14378,53.1786766,-27.784956,6231.86,12207.8,2.376,9.36,8.318
11823,53.1786842,-27.8026276,6231.97,11147.5,2.694,10.95,4.677
15665,53.1786613,-27.7762527,6232.43,12730,7.423,8.65,4.786
15294,53.1786575,-27.7787266,6232.77,12581.5,2.258,7.91,0.1479
14906,53.1785774,-27.7813148,6237.03,12426.3,4.993,8.85,2.57
14369,53.1785698,-27.7845478,6237.54,12232.3,3.029,8.08,0.2188
13901,53.1785355,-27.787344,6239.31,12064.5,0.074,5.29,0.0001
14587,53.1784859,-27.7840347,6241.96,12263.1,3.001,10.1,37.15
13782,53.1784744,-27.7882233,6242.57,12011.7,5.266,8.84,10.96
12688,53.1784325,-27.7954617,6245,11577.5,3.022,9,2.884
11342,53.1784401,-27.8065338,6245.07,10913.1,1.743,8.94,1.778
16222,53.1783981,-27.7722378,6246.19,12970.9,1.268,8.26,0.3802
17140,53.1783791,-27.7682266,6247.12,13211.5,0.636,10.49,45.71
14192,53.1783867,-27.7861633,6247.24,12135.3,0.688,8.07,0.0832
15856,53.1783791,-27.7754784,6247.35,12776.5,0.512,8.09,0.0427
30507,53.1783867,-27.8038712,6247.78,11072.9,1.843,8.1,0.0724
14780,53.1783562,-27.7820663,6248.8,12381.1,2.12,8.26,0.0912
12731,53.1783218,-27.7953949,6251,11581.5,3.152,9.07,4.571
13568,53.1783028,-27.7894707,6251.91,11936.9,1.251,7.93,0.1549
16054,53.1782684,-27.7740135,6253.23,12864.3,3.483,9.1,3.715
31586,53.1782684,-27.7764664,6253.31,12717.2,3.43,7.57,0.5623
30937,53.178257,-27.7918987,6254.38,11791.2,3.369,8.45,0.263
13991,53.1782455,-27.7872887,6254.89,12067.9,0.344,7.56,0.0182
11338,53.1782494,-27.806284,6255.01,10928.2,1.43,8.4,0.4571
15958,53.1782303,-27.7742481,6255.31,12850.3,2.018,8.67,0.6761
11855,53.1782417,-27.8019714,6255.32,11186.9,1.511,8.54,0.0776
13501,53.1782341,-27.7899323,6255.53,11909.3,0.483,6.85,0.0016
11220,53.1782417,-27.8076172,6255.58,10848.2,1.183,9.1,1.514
14867,53.1782265,-27.7830772,6255.78,12320.5,1.089,9.58,5.623
13667,53.178215,-27.7888088,6256.46,11976.7,2.333,7.93,0.123
13442,53.178196,-27.7907696,6257.51,11859,1.748,8.7,0.3981
31323,53.1781883,-27.7819042,6257.65,12390.9,1.724,7.01,0.0513
15784,53.1781845,-27.7758942,6257.69,12751.5,0.595,7.9,0.1148
16304,53.1781654,-27.7718353,6258.54,12995.1,2.816,8.55,1.585
13482,53.1781578,-27.7901897,6259.47,11893.8,3.386,9.1,0.955
16752,53.1781464,-27.769146,6259.55,13156.4,0.517,-99,-99
13185,53.1781044,-27.7922249,6262.47,11771.7,0.557,7.68,0.0005
13345,53.1780968,-27.7909756,6262.7,11846.6,1.714,7.85,0.1096
12110,53.1781006,-27.7999458,6262.74,11308.4,1.275,8.64,0.5248
14333,53.178093,-27.7847786,6262.82,12218.5,3.034,7.68,0.3548
13263,53.1780777,-27.7927399,6263.9,11740.8,1.434,10.45,18.62
31643,53.1780586,-27.7752819,6264.29,12788.3,1.416,7.52,0.1175
16731,53.1780205,-27.7687416,6266.24,13180.7,0.072,6.08,0.0079
12684,53.1779938,-27.7954693,6268.36,11577,3.041,8.42,1.259
14322,53.1779747,-27.784977,6269.09,12206.5,3.483,8.27,3.311
14385,53.1779747,-27.7845726,6269.21,12230.8,2.41,8.19,1.071
31558,53.177948,-27.7770786,6270.27,12680.5,4.641,7.92,0.2188
31455,53.1778793,-27.7793331,6273.94,12545.2,3.254,7.51,0.195
31176,53.1778526,-27.7853622,6275.64,12183.4,5.81,7.91,1.95
31331,53.1778221,-27.7817001,6277.12,12403.2,3.096,7.82,0.0794
30775,53.1778145,-27.7969189,6278,11490.1,1.989,8.36,0.1698
13512,53.177803,-27.7898216,6278.42,11915.9,2.973,8.38,0.2951
13809,53.1777725,-27.7882862,6279.85,12008,1.78,8.47,0.3548
14967,53.1777649,-27.7809219,6280.26,12449.9,1.549,7.64,0.2239
30445,53.1777649,-27.8055,6280.86,10975.2,2.904,8.09,0.7079
14085,53.1777496,-27.7869606,6281.02,12087.6,0.936,8.67,0.7943
12263,53.1777,-27.7986526,6283.98,11386,2.303,8.47,0.3981
16339,53.1776619,-27.7716675,6285.37,13005.2,2.068,8.5,0.4467
31658,53.1776314,-27.7748814,6287.05,12812.2,1.731,6.97,0.2239
13316,53.1775665,-27.7912006,6290.85,11833.2,0.65,7.13,0.003
11170,53.1775627,-27.8078079,6291.54,10836.7,1.56,8.63,0.912
10967,53.1775513,-27.8096046,6292.22,10728.9,2.004,8.62,1.097
16776,53.1775131,-27.7685165,6293.18,13194.2,1.569,9.24,3.162
10866,53.1775055,-27.811142,6294.8,10636.7,0.136,7.4,0.0007
31630,53.1774635,-27.7755756,6296.07,12770.6,3.544,7.43,0.5129
31783,53.1774445,-27.7719021,6296.92,12991,1.443,7.5,0.2089
13582,53.1774445,-27.7894382,6297.32,11938.8,2.794,8.9,1.445
10988,53.1773987,-27.8093281,6300.45,10745.4,0.571,7.78,0.0135
12968,53.1773605,-27.793684,6301.85,11684.2,2.173,8.51,0.6761
30970,53.1773529,-27.7909336,6302.23,11849.2,2.543,7.46,0.0776
13221,53.1773491,-27.7920666,6302.53,11781.2,6.733,8.65,10.72
14776,53.1773376,-27.7823906,6302.82,12361.8,6.752,9.62,7.586
11601,53.1773109,-27.8041058,6304.9,11058.9,2.587,8.93,0.6457
31687,53.1772575,-27.7743397,6306.8,12844.8,4.289,8.6,0.1122
14625,53.1772499,-27.7830029,6307.57,12325.1,2.66,7.61,0.1622
30613,53.1772385,-27.8008404,6308.66,11254.7,2.44,8.63,0.389
14388,53.1772232,-27.7845573,6309.02,12231.7,2.856,8.29,1.622
13994,53.1772194,-27.7873135,6309.22,12066.3,2.946,9.86,13.18
11185,53.1772041,-27.8077927,6310.5,10837.6,1.26,8.6,1.175
11049,53.1771927,-27.8089352,6311.24,10769.1,2.778,9.04,5.754
14586,53.1771584,-27.7840862,6312.41,12260,2.022,9.19,2.818
13638,53.1771584,-27.7889309,6312.53,11969.3,1.434,7.87,0.0166
30904,53.1770668,-27.7927895,6317.56,11737.9,4.141,7.97,0.4467
11632,53.1770592,-27.804018,6318.11,11064.1,0.444,7.95,0.0007
13987,53.1770134,-27.7867756,6320.22,12098.7,1.965,8.13,0.0708
14748,53.1769905,-27.7823505,6321.35,12364.1,2.191,8.31,0.6026
30819,53.1769867,-27.7957096,6321.79,11562.6,3.533,9.51,2.818
13036,53.1769638,-27.7932129,6322.97,11712.4,2.616,7.89,0.4074
31621,53.1769333,-27.7757359,6324.07,12761.1,0.072,4.01,0.0002
13175,53.1769257,-27.7922802,6325.05,11768.4,3.417,8.85,0.302
31431,53.1769142,-27.7797337,6325.33,12521.2,1.437,7.62,0.4266
31905,53.1768951,-27.7693291,6325.95,13145.4,2.173,8.6,0.166
11719,53.1769028,-27.8034687,6326.54,11097.1,1.269,8.58,0.7943
13005,53.1768646,-27.793457,6328.35,11697.8,1.745,8.21,0.2754
11139,53.1768341,-27.8079453,6330.21,10828.5,2.435,8.66,0.389
12584,53.1768074,-27.7996559,6331.43,11325.8,0.505,-99,-99
31851,53.1767654,-27.7704639,6332.9,13077.4,7.668,8.22,3.981
13738,53.1767654,-27.7886314,6333.37,11987.3,0.152,6.73,0.0001
12010,53.1767082,-27.8006573,6336.67,11265.7,0.136,6.59,0.0003
11874,53.176693,-27.8018227,6337.62,11195.8,0.348,7.1,0.0012
14552,53.1766624,-27.7838058,6338.67,12276.9,3.186,9.38,2.884
31931,53.17659,-27.7686024,6342.16,13189.1,2.963,8.7,0.6918
14607,53.1765976,-27.7833576,6342.17,12303.7,3.274,8.4,6.026
15786,53.1765862,-27.7752781,6342.47,12788.5,3.011,8.5,0.1096
14638,53.1765785,-27.7854462,6343.31,12178.4,1.244,10.9,0.7943
31625,53.1765404,-27.7756348,6344.97,12767.2,1.958,7.03,0.0617
13877,53.1765442,-27.7874374,6345.08,12058.9,2.855,8.23,0.1349
16418,53.1765327,-27.7710304,6345.24,13043.4,5.448,7.87,1.023
13186,53.1765442,-27.7922134,6345.29,11772.4,0.473,6.64,0.0155
13590,53.1764946,-27.7897034,6347.8,11923,0.515,7.95,0.0676
14880,53.1764755,-27.7825165,6348.64,12354.2,2.608,7.57,0.6918
30596,53.1764183,-27.8013248,6352.18,11225.7,2.471,8.85,0.4074
11540,53.1763458,-27.8046246,6356.07,11027.8,1.893,8.73,0.7762
15031,53.1763306,-27.7808609,6356.35,12453.6,0.607,7.76,0.1995
12764,53.1762657,-27.7952633,6360.04,11589.4,2.605,9.03,2.399
30544,53.1762581,-27.8026924,6360.71,11143.6,3.066,9.04,0.9333
14523,53.1762238,-27.7836533,6362.04,12286.1,3.789,8.13,3.162
15334,53.1762123,-27.7789059,6362.45,12570.8,2.725,9.69,14.13
15532,53.1762047,-27.7771816,6362.89,12674.3,1.777,7.57,0.0708
12887,53.1761932,-27.7961369,6363.96,11537,0.96,10.39,58.88
10557,53.1761932,-27.8134327,6364.4,10499.3,1.483,8.35,0.2692
31882,53.1761703,-27.7699718,6364.48,13107,2.131,7.75,0.1259
15171,53.1761169,-27.7796116,6367.52,12528.6,3.268,8.52,0.871
30356,53.1760788,-27.8083553,6370.36,10803.9,3.428,8.6,1.047
16412,53.1760521,-27.7737064,6370.76,12882.8,1.244,10.17,17.78
31452,53.1760559,-27.7794113,6370.84,12540.6,4.292,7.95,1.995
11431,53.1760559,-27.8055019,6371.43,10975.1,1.449,7.97,0.138
16945,53.1760178,-27.7668304,6372.61,13295.4,0.413,7.22,0.0017
16110,53.1760101,-27.7731609,6373.12,12915.6,1.418,8.4,0.4571
15141,53.1759377,-27.7797623,6377.14,12519.5,0.562,6.55,0.0288
13232,53.1759377,-27.7925129,6377.43,11754.5,3.723,8.97,10.23
14687,53.1759071,-27.7826862,6378.86,12344.1,3.94,9.06,1.318
13356,53.1758995,-27.7908974,6379.37,11851.4,2.275,7.48,0.1202
13834,53.175869,-27.7879601,6380.91,12027.6,2.978,9.11,3.311
13112,53.1758461,-27.7935829,6382.26,11690.2,0.75,8.53,0.166
13008,53.1758423,-27.7934036,6382.5,11701,3.963,8.56,3.09
10531,53.1758499,-27.8136616,6382.7,10485.6,0.5,7.22,0.0058
12193,53.1758194,-27.7994347,6383.91,11339.2,0.619,8.46,0.0282
15907,53.1757965,-27.774395,6384.36,12841.5,6.356,8.07,2.818
13189,53.1758003,-27.7921944,6384.81,11773.6,0.206,5.41,0.0009
31867,53.1757622,-27.7701721,6386.16,13094.9,3.179,7.58,0.2818
13459,53.1757355,-27.7902145,6388.19,11892.4,3.213,8.22,1.122
31515,53.1756477,-27.7782059,6392.41,12613,1.837,7.44,0.1072
15170,53.1756325,-27.7795963,6393.38,12529.4,1.523,7.95,0.0646
13885,53.1756134,-27.7873726,6394.6,12062.9,2.881,8.38,0.1778
15731,53.1755943,-27.7756958,6395.15,12763.5,0.703,7.39,0.0055
16769,53.1755829,-27.7687092,6395.65,13182.7,3.438,9.76,10.47
16869,53.1755829,-27.7675571,6395.66,13251.8,0.985,8.7,0.3162
13076,53.1755791,-27.7930775,6396.44,11720.6,3.007,8.92,0.9772
15626,53.1755638,-27.7764645,6396.79,12717.4,1.923,7.85,0.0525
10818,53.1755829,-27.8112278,6396.84,10631.6,0.947,8.39,0.1862
31332,53.1755676,-27.7816582,6396.87,12405.7,2.059,7.09,0.0661
11288,53.1755486,-27.8068981,6398.51,10891.3,2.071,9.12,1.585
13173,53.1755295,-27.7923946,6399.07,11761.6,3.567,8.85,0.6918
14199,53.175518,-27.7855835,6399.52,12170.2,0.803,7.17,0.006
30177,53.1755295,-27.813776,6399.69,10478.7,4.335,8.26,1.995
12785,53.1755066,-27.7950993,6400.37,11599.3,0.325,7.31,0.0013
31232,53.1754875,-27.784029,6401.01,12263.5,1.638,6.74,0.1202
13789,53.1754913,-27.7881451,6401.02,12016.5,1.669,7.95,0.1072
31664,53.1754532,-27.7747231,6402.69,12821.9,1.046,6.72,0.0302
31869,53.1754494,-27.7701473,6402.85,13096.4,0.175,4.93,0.0005
31857,53.1754227,-27.7703705,6404.2,13083,3.574,8.78,0.7244
15064,53.175415,-27.7806416,6404.94,12466.7,1.773,8.71,0.3311
12872,53.1754189,-27.7943516,6404.96,11644.1,2.884,8.39,0.4467
16660,53.1753807,-27.7691784,6406.38,13154.5,2.829,8.69,1.148
10847,53.1753922,-27.8108101,6406.82,10656.6,0.982,8.04,0.1318
12980,53.1753616,-27.7935848,6407.95,11690.2,0.486,7.2,0.0015
13204,53.1753616,-27.7921829,6408.02,11774.3,0.916,7.55,0.0269
14754,53.1753502,-27.7821884,6408.35,12373.9,0.49,6.03,0.0234
14420,53.1753502,-27.7846947,6408.44,12223.6,2.595,8.81,3.548
14696,53.1753273,-27.7827225,6409.5,12341.9,0.69,8,0.0813
16784,53.175293,-27.7683182,6410.98,13206.1,2.881,9.13,0.8128
14578,53.1752777,-27.7832928,6412.34,12307.6,0.077,4.37,0.0006
13549,53.1752739,-27.7894726,6412.65,11936.9,1.009,7.91,0.003
11154,53.1752663,-27.8078346,6413.47,10835.2,1.164,8.23,0.6166
15067,53.1752205,-27.7804279,6415.26,12479.6,2.332,8.51,0.5623
12924,53.1752167,-27.7945995,6415.67,11629.3,3.02,9.93,33.88
13863,53.1751862,-27.7874794,6417.23,12056.5,3.407,8.84,1
13209,53.1751862,-27.7925262,6417.33,11753.6,0.479,7.85,0.0007
11503,53.1750908,-27.8049126,6422.77,11010.5,0.413,7.6,0.0004
31541,53.1750717,-27.7775555,6423.05,12651.9,2.351,7.96,0.0794
14572,53.1750679,-27.7833157,6423.45,12306.3,1.93,8.16,0.0646
16152,53.1750145,-27.7728996,6425.87,12931.3,4.024,9.06,22.39
14416,53.1749725,-27.784235,6428.35,12251.1,4.124,8.16,0.9333
14888,53.1749649,-27.7817364,6428.89,12401.1,3.033,9.22,4.365
31800,53.1749458,-27.7715855,6429.48,13010.2,3.085,8.22,0.4786
16088,53.1749268,-27.7732277,6430.61,12911.6,0.678,7.22,0.0302
14172,53.1749306,-27.7857189,6430.66,12162.2,0.07,3.95,0.0002
12617,53.1749191,-27.7960911,6431.65,11539.8,2.184,8.53,1.349
15508,53.1749001,-27.7773399,6432.06,12664.9,0.627,6.98,0.0071
30313,53.1749039,-27.8097725,6432.69,10718.9,2.153,8.28,0.0832
14914,53.1748695,-27.7812614,6433.87,12429.5,1.399,7.83,0.1738
31538,53.1748352,-27.7776966,6435.49,12643.5,0.108,4.2,0.0004
11161,53.1748505,-27.807972,6435.59,10827,1.533,9.17,1.413
12929,53.174778,-27.7993221,6439.15,11345.9,0.142,8.89,0.2692
31684,53.1747627,-27.7744408,6439.44,12838.9,2.376,7.98,0.0513
13068,53.174736,-27.7932644,6441.21,11709.4,0.432,7.37,0.0002
31861,53.1747131,-27.7702484,6441.93,13090.3,3.598,8.13,0.2455
14694,53.1746788,-27.7828522,6444.1,12334.1,0.092,5.75,0.005
11907,53.1746292,-27.8015709,6447.19,11211.1,2.957,9.04,2.512
30506,53.1746292,-27.803896,6447.22,11071.5,2.355,8.31,0.1122
14547,53.1746101,-27.7835445,6447.72,12292.5,1.964,7.63,0.1122
12799,53.174614,-27.7953796,6447.78,11582.5,2.726,9.48,12.88
31832,53.1745872,-27.7708759,6448.63,13052.7,2.897,7.75,0.0617
15458,53.1745872,-27.7778664,6448.77,12633.3,3.286,9.58,0.8318
31650,53.1745796,-27.7750301,6449.13,12803.4,1.619,7.09,0.0794
12946,53.1745224,-27.7942753,6452.61,11648.7,2.349,8.67,0.5623
14027,53.1744652,-27.7865314,6455.51,12113.4,2.235,7.99,0.166
15205,53.1744537,-27.7808666,6455.93,12453.2,0.691,9.16,1.097
14895,53.1744232,-27.7815685,6457.48,12411.1,0.919,7.86,0.0851
15702,53.1744156,-27.7762547,6457.82,12729.9,1.364,8.35,0.182
14064,53.1744118,-27.7894077,6458.41,11940.8,1.221,9.24,0.7413
